[2026-01-22 07:53:00,746] [INFO] [SERVER INIT] EXPERIMENT_DIR=Revision/Run_UNET_NonIID_KH3_20260122, LOG=Revision/Run_UNET_NonIID_KH3_20260122/Server/ServerReport20260122.log
[2026-01-22 07:53:00,749] [INFO] [ENV] SERVER_ADDRESS=127.0.0.1, SERVER_PORT=8089, DATA_PATH=/home/jovyan/FeTS2022/MICCAI_FeTS2022_TrainingData, ENCODING_MODE=KH, N_CLUSTERS=3
[2026-01-22 07:53:00,876] [INFO] [DATA] Server test set loaded with 67 samples.
[2026-01-22 16:17:20,066] [INFO] [DEBUG] aggregate_fit received 4 results at round 22
[2026-01-22 16:17:20,066] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 16:17:20,132] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 16:17:20,226] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 16:17:20,326] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 16:17:20,431] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 16:17:21,652] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 16:17:21,852] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 16:17:21,861] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 16:17:22,016] [INFO] [Server] Evaluating at round 22
[2026-01-22 16:17:22,016] [INFO] [SERVER][Round 22] Starting evaluation (mode=KH)...
[2026-01-22 16:17:39,095] [INFO] [Round 22] WT Dice: 0.8280 | Time: 17.08s
[2026-01-22 16:40:15,848] [INFO] [SERVER DEBUG] aggregate_fit called at round 23
[2026-01-22 16:40:15,848] [INFO] [DEBUG] aggregate_fit received 4 results at round 23
[2026-01-22 16:40:15,848] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 16:40:15,924] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 16:40:15,965] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 16:40:16,018] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 16:40:16,114] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 16:40:17,341] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 16:40:17,528] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 16:40:17,540] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 16:40:17,681] [INFO] [Server] Evaluating at round 23
[2026-01-22 16:40:17,681] [INFO] [SERVER][Round 23] Starting evaluation (mode=KH)...
[2026-01-22 16:40:35,088] [INFO] [Round 23] WT Dice: 0.6412 | Time: 17.41s
[2026-01-22 17:04:04,390] [INFO] [SERVER DEBUG] aggregate_fit called at round 24
[2026-01-22 17:04:04,390] [INFO] [DEBUG] aggregate_fit received 4 results at round 24
[2026-01-22 17:04:04,390] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 17:04:04,552] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 17:04:04,691] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 17:04:04,820] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 17:04:04,963] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 17:04:06,208] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 17:04:06,405] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 17:04:06,416] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 17:04:06,574] [INFO] [Server] Evaluating at round 24
[2026-01-22 17:04:06,575] [INFO] [SERVER][Round 24] Starting evaluation (mode=KH)...
[2026-01-22 17:04:23,862] [INFO] [Round 24] WT Dice: 0.7895 | Time: 17.29s
[2026-01-22 17:27:18,753] [INFO] [SERVER DEBUG] aggregate_fit called at round 25
[2026-01-22 17:27:18,753] [INFO] [DEBUG] aggregate_fit received 4 results at round 25
[2026-01-22 17:27:18,753] [INFO] [DEBUG] Decoding client response from 652beb03e4ad4f06a460bc155961b550...
[2026-01-22 17:27:18,857] [INFO] [DEBUG] Decoding client response from 5e8708d6558343119b3ba90e47b5290c...
[2026-01-22 17:27:18,947] [INFO] [DEBUG] Decoding client response from 5234c2a458114c08be2cbdfbc934432a...
[2026-01-22 17:27:19,040] [INFO] [DEBUG] Decoding client response from dce58187632f497a89739fc0bfa22eb9...
[2026-01-22 17:27:19,143] [INFO] [ENCODE] Starting encode_weights in aggregate_fit...
[2026-01-22 17:27:20,397] [INFO] [ENCODE] Finished encode_weights.
[2026-01-22 17:27:20,597] [INFO] [DEBUG][SERVER] Model expects 148 layers
[2026-01-22 17:27:20,608] [INFO] [DEBUG] Loaded 148 of 148 layers
[2026-01-22 17:27:20,745] [INFO] [Server] Evaluating at round 25
[2026-01-22 17:27:20,745] [INFO] [SERVER][Round 25] Starting evaluation (mode=KH)...
[2026-01-22 17:27:38,082] [INFO] [Round 25] WT Dice: 0.8276 | Time: 17.34s
